Timestamp,Crowd_Count,Density,Unique_People,Alerts
2026-07-23 19:05:16,1,LOW,36,
2026-07-23 19:05:16,1,LOW,36,
2026-07-23 19:05:16,0,LOW,36,
2026-07-23 19:05:16,0,LOW,36,
2026-07-23 19:05:16,0,LOW,36,
2026-07-23 19:05:16,0,LOW,36,
2026-07-23 19:05:17,0,LOW,36,
2026-07-23 19:05:17,0,LOW,36,
2026-07-23 19:05:17,1,LOW,36,
2026-07-23 19:05:17,1,LOW,36,
2026-07-23 19:05:17,1,LOW,36,
2026-07-23 19:05:17,1,LOW,36,
2026-07-23 19:05:17,1,LOW,36,
2026-07-23 19:05:17,1,LOW,36,
2026-07-23 19:05:17,1,LOW,36,
2026-07-23 19:05:17,2,LOW,36,
2026-07-23 19:05:17,1,LOW,36,
2026-07-23 19:05:17,1,LOW,36,
2026-07-23 19:05:17,2,LOW,36,
2026-07-23 19:05:17,2,LOW,36,
2026-07-23 19:05:17,2,LOW,36,
2026-07-23 19:05:17,2,LOW,36,
2026-07-23 19:05:18,2,LOW,36,
2026-07-23 19:05:18,2,LOW,36,
2026-07-23 19:05:18,2,LOW,36,
2026-07-23 19:05:18,2,LOW,36,
2026-07-23 19:05:18,2,LOW,37,
2026-07-23 19:05:18,2,LOW,37,
2026-07-23 19:05:18,2,LOW,37,
2026-07-23 19:05:18,2,LOW,37,
2026-07-23 19:05:18,2,LOW,37,
2026-07-23 19:05:18,2,LOW,37,
2026-07-23 19:05:18,1,LOW,37,
2026-07-23 19:05:18,2,LOW,37,
2026-07-23 19:05:18,2,LOW,37,
2026-07-23 19:05:18,3,LOW,37,
2026-07-23 19:05:18,2,LOW,37,
2026-07-23 19:05:18,2,LOW,37,
2026-07-23 19:05:18,2,LOW,37,
2026-07-23 19:05:18,2,LOW,37,
2026-07-23 19:05:19,2,LOW,37,
2026-07-23 19:05:19,2,LOW,37,
2026-07-23 19:05:19,0,LOW,37,
2026-07-23 19:05:19,1,LOW,37,
2026-07-23 19:05:19,1,LOW,37,
2026-07-23 19:05:19,0,LOW,37,
2026-07-23 19:05:19,0,LOW,37,
2026-07-23 19:05:19,0,LOW,37,
2026-07-23 19:05:19,2,LOW,38,
2026-07-23 19:05:19,1,LOW,38,
2026-07-23 19:05:19,1,LOW,38,
2026-07-23 19:05:19,1,LOW,38,
2026-07-23 19:05:19,2,LOW,38,
2026-07-23 19:05:19,2,LOW,38,
2026-07-23 19:05:19,1,LOW,38,
2026-07-23 19:05:19,1,LOW,38,
2026-07-23 19:05:19,2,LOW,38,
2026-07-23 19:05:20,1,LOW,38,
2026-07-23 19:05:20,0,LOW,38,
2026-07-23 19:05:20,0,LOW,38,
2026-07-23 19:05:20,0,LOW,38,
2026-07-23 19:05:20,0,LOW,38,
2026-07-23 19:05:20,0,LOW,38,
2026-07-23 19:05:20,0,LOW,38,
2026-07-23 19:05:20,1,LOW,38,
2026-07-23 19:05:20,1,LOW,38,
2026-07-23 19:05:20,1,LOW,38,
2026-07-23 19:05:20,0,LOW,38,
2026-07-23 19:05:20,0,LOW,38,
2026-07-23 19:05:20,1,LOW,39,
2026-07-23 19:05:20,1,LOW,39,
2026-07-23 19:05:20,1,LOW,39,
2026-07-23 19:05:20,1,LOW,39,
2026-07-23 19:05:20,2,LOW,39,
2026-07-23 19:05:20,2,LOW,39,
2026-07-23 19:05:20,1,LOW,39,
2026-07-23 19:05:20,0,LOW,39,
2026-07-23 19:05:21,1,LOW,39,
2026-07-23 19:05:21,1,LOW,39,
2026-07-23 19:05:21,1,LOW,39,
2026-07-23 19:05:21,0,LOW,39,
2026-07-23 19:05:21,1,LOW,39,
2026-07-23 19:05:21,1,LOW,39,
2026-07-23 19:05:21,1,LOW,39,
2026-07-23 19:05:21,1,LOW,39,
2026-07-23 19:05:21,0,LOW,39,
2026-07-23 19:05:21,1,LOW,39,
2026-07-23 19:05:21,1,LOW,39,
2026-07-23 19:05:21,1,LOW,39,
2026-07-23 19:05:21,1,LOW,39,
2026-07-23 19:05:21,1,LOW,39,
2026-07-23 19:05:21,1,LOW,39,
2026-07-23 19:05:22,1,LOW,39,
2026-07-23 19:05:22,1,LOW,39,
2026-07-23 19:05:22,1,LOW,39,
2026-07-23 19:05:22,1,LOW,39,
2026-07-23 19:05:22,1,LOW,39,
2026-07-23 19:05:22,1,LOW,39,
2026-07-23 19:05:22,1,LOW,39,
2026-07-23 19:05:23,1,LOW,39,
2026-07-23 19:05:23,1,LOW,39,
2026-07-23 19:05:23,1,LOW,39,
2026-07-23 19:05:23,1,LOW,39,
2026-07-23 19:05:23,1,LOW,39,
2026-07-23 19:05:23,1,LOW,39,
2026-07-23 19:05:23,1,LOW,39,
2026-07-23 19:05:24,1,LOW,39,
2026-07-23 19:05:24,1,LOW,39,
2026-07-23 19:05:24,1,LOW,39,
2026-07-23 19:05:24,1,LOW,39,
2026-07-23 19:05:24,1,LOW,39,
2026-07-23 19:05:24,1,LOW,39,
2026-07-23 19:05:24,1,LOW,39,
2026-07-23 19:05:25,1,LOW,39,
2026-07-23 19:05:25,1,LOW,39,
2026-07-23 19:05:25,1,LOW,39,
2026-07-23 19:05:25,1,LOW,39,
2026-07-23 19:05:25,1,LOW,39,
2026-07-23 19:05:26,1,LOW,39,
2026-07-23 19:05:26,1,LOW,39,
2026-07-23 19:05:26,1,LOW,39,
2026-07-23 19:05:26,1,LOW,39,
2026-07-23 19:05:26,2,LOW,40,
2026-07-23 19:05:26,2,LOW,40,
2026-07-23 19:05:26,2,LOW,40,
2026-07-23 19:05:27,4,LOW,42,
2026-07-23 19:05:27,3,LOW,42,
2026-07-23 19:05:27,4,LOW,42,
2026-07-23 19:05:27,5,LOW,43,
2026-07-23 19:05:27,5,LOW,43,
2026-07-23 19:05:27,5,LOW,43,
2026-07-23 19:05:28,5,LOW,43,
2026-07-23 19:05:28,5,LOW,43,
2026-07-23 19:05:28,4,LOW,43,
2026-07-23 19:05:28,6,MEDIUM,44,
2026-07-23 19:05:28,7,MEDIUM,45,
2026-07-23 19:05:28,7,MEDIUM,45,
2026-07-23 19:05:28,6,MEDIUM,45,
2026-07-23 19:05:29,6,MEDIUM,45,
2026-07-23 19:05:29,7,MEDIUM,45,
2026-07-23 19:05:29,7,MEDIUM,45,
2026-07-23 19:05:29,7,MEDIUM,45,
2026-07-23 19:05:29,7,MEDIUM,45,
2026-07-23 19:05:29,7,MEDIUM,45,
2026-07-23 19:05:30,7,MEDIUM,45,
2026-07-23 19:05:30,6,MEDIUM,45,
2026-07-23 19:05:30,9,MEDIUM,47,HIGH CROWD
2026-07-23 19:05:30,8,MEDIUM,47,HIGH CROWD
2026-07-23 19:05:30,9,MEDIUM,48,HIGH CROWD
2026-07-23 19:05:30,9,MEDIUM,48,HIGH CROWD
2026-07-23 19:05:31,9,MEDIUM,48,HIGH CROWD
2026-07-23 19:05:31,9,MEDIUM,48,HIGH CROWD
2026-07-23 19:05:31,9,MEDIUM,48,HIGH CROWD
2026-07-23 19:05:31,7,MEDIUM,48,
2026-07-23 19:05:31,7,MEDIUM,48,
2026-07-23 19:05:31,6,MEDIUM,48,
2026-07-23 19:05:32,8,MEDIUM,48,HIGH CROWD
2026-07-23 19:05:32,7,MEDIUM,48,
2026-07-23 19:05:32,7,MEDIUM,48,
2026-07-23 19:05:32,7,MEDIUM,48,
2026-07-23 19:05:32,7,MEDIUM,48,
2026-07-23 19:05:33,6,MEDIUM,48,
2026-07-23 19:05:33,6,MEDIUM,48,
2026-07-23 19:05:33,6,MEDIUM,48,
2026-07-23 19:05:33,7,MEDIUM,48,
2026-07-23 19:05:33,7,MEDIUM,48,
2026-07-23 19:05:34,7,MEDIUM,48,
2026-07-23 19:05:34,7,MEDIUM,49,
2026-07-23 19:05:34,8,MEDIUM,49,HIGH CROWD
2026-07-23 19:05:34,8,MEDIUM,49,HIGH CROWD
2026-07-23 19:05:34,6,MEDIUM,49,
2026-07-23 19:05:34,6,MEDIUM,49,
2026-07-23 19:05:35,7,MEDIUM,49,
2026-07-23 19:05:35,7,MEDIUM,49,
2026-07-23 19:05:35,7,MEDIUM,49,
2026-07-23 19:05:35,7,MEDIUM,49,
2026-07-23 19:05:35,7,MEDIUM,49,
2026-07-23 19:05:35,7,MEDIUM,49,
2026-07-23 19:05:35,7,MEDIUM,49,
2026-07-23 19:05:36,7,MEDIUM,49,
2026-07-23 19:05:36,7,MEDIUM,50,
2026-07-23 19:05:36,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:36,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:36,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:36,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:37,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:37,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:37,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:37,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:37,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:37,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:37,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:38,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:38,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:38,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:38,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:38,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:38,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:38,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:38,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:38,7,MEDIUM,50,
2026-07-23 19:05:38,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:39,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:39,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:39,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:39,7,MEDIUM,50,
2026-07-23 19:05:39,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:39,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:39,7,MEDIUM,50,
2026-07-23 19:05:39,7,MEDIUM,50,
2026-07-23 19:05:39,7,MEDIUM,50,
2026-07-23 19:05:39,8,MEDIUM,50,HIGH CROWD
2026-07-23 19:05:39,6,MEDIUM,51,
2026-07-23 19:05:39,6,MEDIUM,51,
2026-07-23 19:05:39,7,MEDIUM,51,
2026-07-23 19:05:39,7,MEDIUM,51,
2026-07-23 19:05:39,6,MEDIUM,52,
2026-07-23 19:05:40,7,MEDIUM,52,
2026-07-23 19:05:40,7,MEDIUM,52,
2026-07-23 19:05:40,7,MEDIUM,52,
2026-07-23 19:05:40,8,MEDIUM,52,HIGH CROWD
2026-07-23 19:05:40,8,MEDIUM,52,HIGH CROWD
2026-07-23 19:05:40,8,MEDIUM,52,HIGH CROWD
2026-07-23 19:05:40,7,MEDIUM,52,
2026-07-23 19:05:40,9,MEDIUM,52,HIGH CROWD
2026-07-23 19:05:40,9,MEDIUM,52,HIGH CROWD
2026-07-23 19:05:40,9,MEDIUM,52,HIGH CROWD
2026-07-23 19:05:40,7,MEDIUM,52,
2026-07-23 19:05:40,7,MEDIUM,52,
2026-07-23 19:05:40,7,MEDIUM,52,
2026-07-23 19:05:40,6,MEDIUM,52,
2026-07-23 19:05:40,7,MEDIUM,52,
2026-07-23 19:05:40,6,MEDIUM,52,
2026-07-23 19:05:41,6,MEDIUM,52,
2026-07-23 19:05:41,5,LOW,52,
2026-07-23 19:05:41,8,MEDIUM,52,HIGH CROWD
2026-07-23 19:05:41,5,LOW,52,
2026-07-23 19:05:41,6,MEDIUM,52,
2026-07-23 19:05:41,6,MEDIUM,52,
2026-07-23 19:05:41,6,MEDIUM,53,
2026-07-23 19:05:41,6,MEDIUM,53,
2026-07-23 19:05:41,8,MEDIUM,53,HIGH CROWD
2026-07-23 19:05:41,8,MEDIUM,53,HIGH CROWD
2026-07-23 19:05:41,8,MEDIUM,53,HIGH CROWD
2026-07-23 19:05:41,8,MEDIUM,53,HIGH CROWD
2026-07-23 19:05:41,8,MEDIUM,53,HIGH CROWD
2026-07-23 19:05:41,7,MEDIUM,53,
2026-07-23 19:05:41,7,MEDIUM,53,
2026-07-23 19:05:41,7,MEDIUM,53,
2026-07-23 19:05:41,7,MEDIUM,53,
2026-07-23 19:05:41,7,MEDIUM,53,
2026-07-23 19:05:41,8,MEDIUM,53,HIGH CROWD
2026-07-23 19:05:42,8,MEDIUM,53,HIGH CROWD
2026-07-23 19:05:42,7,MEDIUM,54,
2026-07-23 19:05:42,8,MEDIUM,54,HIGH CROWD
2026-07-23 19:05:42,8,MEDIUM,54,HIGH CROWD
2026-07-23 19:05:42,8,MEDIUM,54,HIGH CROWD
2026-07-23 19:05:42,8,MEDIUM,54,HIGH CROWD
2026-07-23 19:05:42,8,MEDIUM,54,HIGH CROWD
2026-07-23 19:05:42,8,MEDIUM,54,HIGH CROWD
2026-07-23 19:05:42,7,MEDIUM,54,
2026-07-23 19:05:42,6,MEDIUM,54,
2026-07-23 19:05:42,7,MEDIUM,54,
2026-07-23 19:05:42,8,MEDIUM,54,HIGH CROWD
2026-07-23 19:05:42,9,MEDIUM,55,HIGH CROWD
2026-07-23 19:05:42,8,MEDIUM,55,HIGH CROWD
2026-07-23 19:05:42,8,MEDIUM,55,HIGH CROWD
2026-07-23 19:05:42,8,MEDIUM,55,HIGH CROWD
2026-07-23 19:05:42,8,MEDIUM,55,HIGH CROWD
2026-07-23 19:05:42,8,MEDIUM,55,HIGH CROWD
2026-07-23 19:05:42,9,MEDIUM,56,HIGH CROWD
2026-07-23 19:05:43,9,MEDIUM,56,HIGH CROWD
2026-07-23 19:05:43,10,MEDIUM,56,HIGH CROWD
2026-07-23 19:05:43,9,MEDIUM,56,HIGH CROWD
2026-07-23 19:05:43,9,MEDIUM,56,HIGH CROWD
2026-07-23 19:05:43,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:05:43,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:05:43,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:05:43,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:05:43,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:05:43,9,MEDIUM,56,HIGH CROWD
2026-07-23 19:05:43,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:05:43,7,MEDIUM,56,
2026-07-23 19:05:43,8,MEDIUM,56,HIGH CROWD
2026-07-23 19:05:43,6,MEDIUM,56,
2026-07-23 19:05:43,6,MEDIUM,56,
2026-07-23 19:05:43,7,MEDIUM,56,
2026-07-23 19:05:43,7,MEDIUM,56,
2026-07-23 19:05:43,7,MEDIUM,56,
2026-07-23 19:05:43,7,MEDIUM,56,
2026-07-23 19:05:44,7,MEDIUM,56,
2026-07-23 19:05:44,7,MEDIUM,56,
2026-07-23 19:05:44,7,MEDIUM,56,
2026-07-23 19:05:44,7,MEDIUM,56,
2026-07-23 19:05:44,6,MEDIUM,56,
2026-07-23 19:05:44,7,MEDIUM,56,
2026-07-23 19:05:44,7,MEDIUM,56,
2026-07-23 19:05:44,6,MEDIUM,56,
2026-07-23 19:05:44,6,MEDIUM,56,
2026-07-23 19:05:44,6,MEDIUM,56,
2026-07-23 19:05:44,6,MEDIUM,56,
2026-07-23 19:05:44,5,LOW,56,
2026-07-23 19:05:44,6,MEDIUM,56,
2026-07-23 19:05:44,6,MEDIUM,56,
2026-07-23 19:05:44,6,MEDIUM,56,
2026-07-23 19:05:44,5,LOW,56,
2026-07-23 19:05:44,6,MEDIUM,56,
2026-07-23 19:05:44,5,LOW,56,
2026-07-23 19:05:44,5,LOW,56,
2026-07-23 19:05:44,5,LOW,56,
2026-07-23 19:05:45,5,LOW,56,
2026-07-23 19:05:45,5,LOW,56,
2026-07-23 19:05:45,7,MEDIUM,57,
2026-07-23 19:05:45,8,MEDIUM,58,HIGH CROWD
2026-07-23 19:05:45,8,MEDIUM,58,HIGH CROWD
2026-07-23 19:05:45,8,MEDIUM,58,HIGH CROWD
2026-07-23 19:05:45,7,MEDIUM,58,
2026-07-23 19:05:45,8,MEDIUM,58,HIGH CROWD
2026-07-23 19:05:45,8,MEDIUM,58,HIGH CROWD
2026-07-23 19:05:45,7,MEDIUM,58,
2026-07-23 19:05:45,6,MEDIUM,58,
2026-07-23 19:05:45,7,MEDIUM,58,
2026-07-23 19:05:45,7,MEDIUM,58,
2026-07-23 19:05:45,7,MEDIUM,58,
2026-07-23 19:05:45,7,MEDIUM,58,
2026-07-23 19:05:45,7,MEDIUM,58,
2026-07-23 19:05:45,6,MEDIUM,58,
2026-07-23 19:05:45,7,MEDIUM,58,
2026-07-23 19:05:46,7,MEDIUM,58,
2026-07-23 19:05:46,7,MEDIUM,58,
2026-07-23 19:05:46,7,MEDIUM,58,
2026-07-23 19:05:46,7,MEDIUM,58,
2026-07-23 19:05:46,7,MEDIUM,58,
2026-07-23 19:05:46,7,MEDIUM,59,
2026-07-23 19:05:46,8,MEDIUM,59,HIGH CROWD
2026-07-23 19:05:46,6,MEDIUM,59,
2026-07-23 19:05:46,7,MEDIUM,59,
2026-07-23 19:05:46,6,MEDIUM,59,
2026-07-23 19:05:46,7,MEDIUM,59,
2026-07-23 19:05:46,7,MEDIUM,59,
2026-07-23 19:05:46,6,MEDIUM,59,
2026-07-23 19:05:46,6,MEDIUM,59,
2026-07-23 19:05:46,6,MEDIUM,59,
2026-07-23 19:05:46,6,MEDIUM,59,
2026-07-23 19:05:46,6,MEDIUM,59,
2026-07-23 19:05:46,6,MEDIUM,59,
2026-07-23 19:05:47,6,MEDIUM,59,
2026-07-23 19:05:47,6,MEDIUM,59,
2026-07-23 19:05:47,6,MEDIUM,59,
2026-07-23 19:05:47,6,MEDIUM,59,
2026-07-23 19:05:47,6,MEDIUM,59,
2026-07-23 19:05:47,6,MEDIUM,59,
2026-07-23 19:05:47,6,MEDIUM,59,
2026-07-23 19:05:47,8,MEDIUM,60,HIGH CROWD
2026-07-23 19:05:47,7,MEDIUM,60,
2026-07-23 19:05:47,8,MEDIUM,60,HIGH CROWD
2026-07-23 19:05:47,6,MEDIUM,60,
2026-07-23 19:05:47,6,MEDIUM,61,
2026-07-23 19:05:47,8,MEDIUM,61,HIGH CROWD
2026-07-23 19:05:47,6,MEDIUM,61,
2026-07-23 19:05:47,7,MEDIUM,61,
2026-07-23 19:05:47,5,LOW,61,
2026-07-23 19:05:47,5,LOW,61,
2026-07-23 19:05:47,4,LOW,61,
2026-07-23 19:05:47,5,LOW,62,
2026-07-23 19:05:48,4,LOW,62,
2026-07-23 19:05:48,4,LOW,62,
2026-07-23 19:05:48,6,MEDIUM,62,
2026-07-23 19:05:48,4,LOW,62,
2026-07-23 19:05:48,3,LOW,62,
2026-07-23 19:05:48,4,LOW,62,
2026-07-23 19:05:48,4,LOW,62,
2026-07-23 19:05:48,4,LOW,62,
2026-07-23 19:05:48,4,LOW,62,
2026-07-23 19:05:48,4,LOW,62,
2026-07-23 19:05:48,5,LOW,63,
2026-07-23 19:05:48,7,MEDIUM,63,
2026-07-23 19:05:48,5,LOW,63,
2026-07-23 19:05:48,6,MEDIUM,64,
2026-07-23 19:05:48,8,MEDIUM,64,HIGH CROWD
2026-07-23 19:05:48,7,MEDIUM,65,
2026-07-23 19:05:48,9,MEDIUM,66,HIGH CROWD
2026-07-23 19:05:49,8,MEDIUM,66,HIGH CROWD
2026-07-23 19:05:49,7,MEDIUM,67,
2026-07-23 19:05:49,4,LOW,67,
2026-07-23 19:05:49,6,MEDIUM,67,
2026-07-23 19:05:49,4,LOW,67,
2026-07-23 19:05:49,5,LOW,67,
2026-07-23 19:05:49,5,LOW,67,
2026-07-23 19:05:49,3,LOW,67,
2026-07-23 19:05:49,3,LOW,67,
2026-07-23 19:05:49,3,LOW,67,
2026-07-23 19:05:49,3,LOW,67,
2026-07-23 19:05:49,2,LOW,67,
2026-07-23 19:05:49,0,LOW,67,
2026-07-23 19:05:49,2,LOW,67,
2026-07-23 19:05:49,1,LOW,67,
2026-07-23 19:05:49,1,LOW,67,
2026-07-23 19:05:49,2,LOW,67,
2026-07-23 19:05:49,2,LOW,67,
2026-07-23 19:05:50,2,LOW,67,
2026-07-23 19:05:50,1,LOW,67,
2026-07-23 19:05:50,1,LOW,68,
2026-07-23 19:05:50,1,LOW,68,
2026-07-23 19:05:50,3,LOW,69,
2026-07-23 19:05:50,1,LOW,69,
2026-07-23 19:05:50,2,LOW,69,
2026-07-23 19:05:50,2,LOW,69,
2026-07-23 19:05:50,3,LOW,69,
2026-07-23 19:05:50,4,LOW,69,
2026-07-23 19:05:50,3,LOW,69,
2026-07-23 19:05:50,2,LOW,69,
2026-07-23 19:05:50,3,LOW,70,
2026-07-23 19:05:50,2,LOW,70,
2026-07-23 19:05:51,1,LOW,70,
2026-07-23 19:05:51,5,LOW,71,
2026-07-23 19:05:51,7,MEDIUM,72,
2026-07-23 19:05:51,7,MEDIUM,72,
2026-07-23 19:05:51,6,MEDIUM,72,
2026-07-23 19:05:51,6,MEDIUM,72,
2026-07-23 19:05:51,7,MEDIUM,72,
2026-07-23 19:05:51,7,MEDIUM,72,
2026-07-23 19:05:51,6,MEDIUM,72,
2026-07-23 19:05:51,6,MEDIUM,72,
2026-07-23 19:05:51,6,MEDIUM,72,
2026-07-23 19:05:51,5,LOW,72,
2026-07-23 19:05:51,6,MEDIUM,72,
2026-07-23 19:05:51,6,MEDIUM,72,
2026-07-23 19:05:52,6,MEDIUM,72,
2026-07-23 19:05:52,6,MEDIUM,72,
2026-07-23 19:05:52,6,MEDIUM,72,
2026-07-23 19:05:52,6,MEDIUM,72,
2026-07-23 19:05:52,6,MEDIUM,72,
2026-07-23 19:05:52,6,MEDIUM,72,
2026-07-23 19:05:52,5,LOW,72,
2026-07-23 19:05:52,4,LOW,72,
2026-07-23 19:05:52,4,LOW,72,
2026-07-23 19:05:52,4,LOW,72,
2026-07-23 19:05:52,4,LOW,72,
2026-07-23 19:05:52,5,LOW,72,
2026-07-23 19:05:52,5,LOW,72,
2026-07-23 19:05:52,5,LOW,72,
2026-07-23 19:05:53,5,LOW,72,
2026-07-23 19:05:53,6,MEDIUM,73,
2026-07-23 19:05:53,5,LOW,73,
2026-07-23 19:05:53,4,LOW,73,
2026-07-23 19:05:53,3,LOW,73,
2026-07-23 19:05:53,4,LOW,73,
2026-07-23 19:05:53,3,LOW,73,
2026-07-23 19:05:53,3,LOW,73,
2026-07-23 19:05:53,4,LOW,73,
2026-07-23 19:05:53,4,LOW,73,
2026-07-23 19:05:53,4,LOW,73,
2026-07-23 19:05:53,4,LOW,73,
2026-07-23 19:05:53,5,LOW,73,
2026-07-23 19:05:53,5,LOW,74,
2026-07-23 19:05:54,4,LOW,74,
2026-07-23 19:05:54,5,LOW,74,
2026-07-23 19:05:54,5,LOW,74,
2026-07-23 19:05:54,5,LOW,74,
2026-07-23 19:05:54,4,LOW,74,
2026-07-23 19:05:54,3,LOW,74,
2026-07-23 19:05:54,4,LOW,74,
2026-07-23 19:05:54,3,LOW,74,
2026-07-23 19:05:54,4,LOW,74,
2026-07-23 19:05:54,5,LOW,74,
2026-07-23 19:05:54,5,LOW,74,
2026-07-23 19:05:54,5,LOW,74,
2026-07-23 19:05:54,5,LOW,75,
2026-07-23 19:05:54,5,LOW,75,
2026-07-23 19:05:54,5,LOW,75,
2026-07-23 19:05:55,5,LOW,76,
2026-07-23 19:05:55,6,MEDIUM,77,
2026-07-23 19:05:55,5,LOW,77,
2026-07-23 19:05:55,7,MEDIUM,77,
2026-07-23 19:05:55,7,MEDIUM,78,
2026-07-23 19:05:55,8,MEDIUM,78,HIGH CROWD
2026-07-23 19:05:55,7,MEDIUM,78,
2026-07-23 19:05:55,7,MEDIUM,78,
2026-07-23 19:05:55,7,MEDIUM,78,
2026-07-23 19:05:55,7,MEDIUM,78,
2026-07-23 19:05:55,7,MEDIUM,78,
2026-07-23 19:05:55,7,MEDIUM,78,
2026-07-23 19:05:55,7,MEDIUM,78,
2026-07-23 19:05:55,8,MEDIUM,78,HIGH CROWD
2026-07-23 19:05:56,9,MEDIUM,79,HIGH CROWD
2026-07-23 19:05:56,9,MEDIUM,79,HIGH CROWD
2026-07-23 19:05:56,9,MEDIUM,79,HIGH CROWD
2026-07-23 19:05:56,9,MEDIUM,79,HIGH CROWD
2026-07-23 19:05:56,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:05:56,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:05:56,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:05:56,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:05:56,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:05:56,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:05:56,8,MEDIUM,79,HIGH CROWD
2026-07-23 19:05:56,6,MEDIUM,79,
2026-07-23 19:05:56,7,MEDIUM,80,
2026-07-23 19:05:56,7,MEDIUM,80,
2026-07-23 19:05:56,8,MEDIUM,80,HIGH CROWD
2026-07-23 19:05:57,9,MEDIUM,81,HIGH CROWD
2026-07-23 19:05:57,8,MEDIUM,81,HIGH CROWD
2026-07-23 19:05:57,8,MEDIUM,81,HIGH CROWD
2026-07-23 19:05:57,8,MEDIUM,82,HIGH CROWD
2026-07-23 19:05:57,7,MEDIUM,82,
2026-07-23 19:05:57,8,MEDIUM,82,HIGH CROWD
2026-07-23 19:05:57,7,MEDIUM,83,
2026-07-23 19:05:57,7,MEDIUM,83,
2026-07-23 19:05:57,8,MEDIUM,83,HIGH CROWD
2026-07-23 19:05:57,9,MEDIUM,83,HIGH CROWD
2026-07-23 19:05:57,7,MEDIUM,83,
2026-07-23 19:05:57,8,MEDIUM,84,HIGH CROWD
2026-07-23 19:05:57,6,MEDIUM,84,
2026-07-23 19:05:58,6,MEDIUM,84,
2026-07-23 19:05:58,7,MEDIUM,84,
2026-07-23 19:05:58,9,MEDIUM,84,HIGH CROWD
2026-07-23 19:05:58,8,MEDIUM,84,HIGH CROWD
2026-07-23 19:05:58,7,MEDIUM,85,
2026-07-23 19:05:58,10,MEDIUM,85,HIGH CROWD
2026-07-23 19:05:58,10,MEDIUM,85,HIGH CROWD
2026-07-23 19:05:58,10,MEDIUM,85,HIGH CROWD
2026-07-23 19:05:58,10,MEDIUM,85,HIGH CROWD
2026-07-23 19:05:58,10,MEDIUM,85,HIGH CROWD
2026-07-23 19:05:58,9,MEDIUM,85,HIGH CROWD
2026-07-23 19:05:58,8,MEDIUM,85,HIGH CROWD
2026-07-23 19:05:58,8,MEDIUM,85,HIGH CROWD
2026-07-23 19:05:58,8,MEDIUM,85,HIGH CROWD
2026-07-23 19:05:58,8,MEDIUM,85,HIGH CROWD
2026-07-23 19:05:59,9,MEDIUM,86,HIGH CROWD
2026-07-23 19:05:59,9,MEDIUM,86,HIGH CROWD
2026-07-23 19:05:59,8,MEDIUM,86,HIGH CROWD
2026-07-23 19:05:59,9,MEDIUM,86,HIGH CROWD
2026-07-23 19:05:59,9,MEDIUM,86,HIGH CROWD
2026-07-23 19:05:59,9,MEDIUM,86,HIGH CROWD
2026-07-23 19:05:59,7,MEDIUM,86,
2026-07-23 19:05:59,7,MEDIUM,86,
2026-07-23 19:05:59,7,MEDIUM,86,
2026-07-23 19:05:59,7,MEDIUM,86,
2026-07-23 19:05:59,8,MEDIUM,86,HIGH CROWD
2026-07-23 19:05:59,7,MEDIUM,86,
2026-07-23 19:05:59,9,MEDIUM,87,HIGH CROWD
2026-07-23 19:05:59,9,MEDIUM,87,HIGH CROWD
2026-07-23 19:05:59,8,MEDIUM,87,HIGH CROWD
